"PRODUCT","DRAW NUMBER","SEQUENCE NUMBER","DRAW DATE","NUMBER DRAWN 1","NUMBER DRAWN 2","NUMBER DRAWN 3","NUMBER DRAWN 4","NUMBER DRAWN 5","NUMBER DRAWN 6","NUMBER DRAWN 7","BONUS NUMBER"
"LOTTO MAX",320,12,"2015-11-06",3,6,15,21,29,32,40,0
"LOTTO MAX",320,13,"2015-11-06",8,14,21,24,27,38,49,0
"LOTTO MAX",320,14,"2015-11-06",1,12,23,24,27,42,47,0
"LOTTO MAX",320,15,"2015-11-06",7,17,31,36,38,48,49,0
"LOTTO MAX",320,16,"2015-11-06",19,24,27,30,32,45,49,0
"LOTTO MAX",320,17,"2015-11-06",4,14,30,32,37,44,47,0
"LOTTO MAX",320,18,"2015-11-06",4,9,16,22,27,29,35,0
"LOTTO MAX",320,19,"2015-11-06",7,11,21,37,38,41,43,0
"LOTTO MAX",320,20,"2015-11-06",6,8,29,37,42,45,48,0
"LOTTO MAX",320,21,"2015-11-06",2,6,20,22,24,25,45,0
"LOTTO MAX",320,22,"2015-11-06",1,5,11,18,41,46,48,0
"LOTTO MAX",320,23,"2015-11-06",2,4,12,24,34,39,42,0
"LOTTO MAX",321,0,"2015-11-13",7,11,19,38,40,41,42,49
"LOTTO MAX",322,0,"2015-11-20",12,21,28,34,36,45,48,26
"LOTTO MAX",323,0,"2015-11-27",4,8,9,20,23,45,46,31
"LOTTO MAX",324,0,"2015-12-04",8,15,24,25,27,36,43,32
"LOTTO MAX",324,1,"2015-12-04",14,29,37,38,44,47,48,0
"LOTTO MAX",324,2,"2015-12-04",9,21,22,26,28,36,38,0
"LOTTO MAX",324,3,"2015-12-04",3,9,11,16,34,39,43,0
"LOTTO MAX",324,4,"2015-12-04",3,7,8,19,20,35,39,0
"LOTTO MAX",324,5,"2015-12-04",1,3,22,34,41,47,49,0
"LOTTO MAX",325,0,"2015-12-11",7,12,28,34,45,46,48,49
"LOTTO MAX",325,1,"2015-12-11",4,6,13,18,26,39,45,0
"LOTTO MAX",325,2,"2015-12-11",4,15,22,26,34,40,45,0
"LOTTO MAX",325,3,"2015-12-11",7,13,16,21,31,36,40,0
"LOTTO MAX",325,4,"2015-12-11",14,16,19,41,42,44,47,0
"LOTTO MAX",325,5,"2015-12-11",7,9,31,41,43,45,48,0
"LOTTO MAX",325,6,"2015-12-11",5,17,24,25,41,45,48,0
"LOTTO MAX",325,7,"2015-12-11",7,8,11,20,27,31,43,0
"LOTTO MAX",325,8,"2015-12-11",7,8,11,36,45,47,48,0
"LOTTO MAX",325,9,"2015-12-11",7,12,20,29,36,39,45,0
"LOTTO MAX",325,10,"2015-12-11",5,7,10,32,33,35,43,0
"LOTTO MAX",325,11,"2015-12-11",8,12,15,16,20,31,37,0
"LOTTO MAX",325,12,"2015-12-11",19,40,41,44,47,48,49,0
"LOTTO MAX",325,13,"2015-12-11",9,12,15,24,31,33,34,0
"LOTTO MAX",326,0,"2015-12-18",6,20,28,29,30,31,46,45
"LOTTO MAX",326,1,"2015-12-18",11,13,15,17,23,29,37,0
"LOTTO MAX",326,2,"2015-12-18",3,10,13,17,38,40,48,0
"LOTTO MAX",326,3,"2015-12-18",5,16,18,19,25,28,45,0
"LOTTO MAX",326,4,"2015-12-18",6,7,9,10,26,32,38,0
"LOTTO MAX",326,5,"2015-12-18",13,17,18,30,34,39,43,0
"LOTTO MAX",326,6,"2015-12-18",21,22,29,32,36,37,38,0
"LOTTO MAX",326,7,"2015-12-18",3,8,10,19,24,35,38,0
"LOTTO MAX",326,8,"2015-12-18",10,11,26,31,36,45,48,0
"LOTTO MAX",326,9,"2015-12-18",3,10,15,38,41,48,49,0
"LOTTO MAX",326,10,"2015-12-18",14,21,24,35,38,40,49,0
"LOTTO MAX",326,11,"2015-12-18",10,14,15,21,32,45,48,0
"LOTTO MAX",326,12,"2015-12-18",5,17,29,42,46,47,48,0
"LOTTO MAX",326,13,"2015-12-18",1,3,14,23,32,33,44,0
"LOTTO MAX",326,14,"2015-12-18",4,5,7,8,19,24,31,0
"LOTTO MAX",326,15,"2015-12-18",5,6,16,24,39,40,42,0
"LOTTO MAX",326,16,"2015-12-18",1,5,10,15,23,34,35,0
"LOTTO MAX",326,17,"2015-12-18",3,12,13,15,24,33,41,0
"LOTTO MAX",326,18,"2015-12-18",3,12,15,28,42,47,49,0
"LOTTO MAX",326,19,"2015-12-18",9,10,12,13,18,40,49,0
"LOTTO MAX",326,20,"2015-12-18",2,5,11,13,24,29,43,0
"LOTTO MAX",326,21,"2015-12-18",2,16,17,38,39,42,44,0
"LOTTO MAX",326,22,"2015-12-18",24,26,37,41,42,44,49,0
"LOTTO MAX",327,0,"2015-12-25",5,8,9,12,22,39,45,38
"LOTTO MAX",327,1,"2015-12-25",3,4,7,23,36,37,46,0
"LOTTO MAX",327,2,"2015-12-25",18,29,30,32,39,42,43,0
"LOTTO MAX",327,3,"2015-12-25",4,11,17,30,38,44,46,0
"LOTTO MAX",327,4,"2015-12-25",13,19,26,36,43,46,48,0
"LOTTO MAX",327,5,"2015-12-25",13,15,17,21,25,29,45,0
"LOTTO MAX",327,6,"2015-12-25",6,11,14,15,21,33,38,0
"LOTTO MAX",327,7,"2015-12-25",6,13,21,31,35,38,48,0
"LOTTO MAX",327,8,"2015-12-25",15,16,17,27,29,38,41,0
"LOTTO MAX",327,9,"2015-12-25",2,12,21,29,38,48,49,0
"LOTTO MAX",327,10,"2015-12-25",3,7,14,27,40,45,48,0
"LOTTO MAX",327,11,"2015-12-25",12,17,22,35,38,42,47,0
"LOTTO MAX",327,12,"2015-12-25",10,23,29,31,32,39,48,0
"LOTTO MAX",327,13,"2015-12-25",4,5,6,19,22,24,41,0
"LOTTO MAX",327,14,"2015-12-25",4,11,16,18,25,29,36,0
"LOTTO MAX",327,15,"2015-12-25",11,14,19,29,33,42,47,0
"LOTTO MAX",327,16,"2015-12-25",2,3,5,36,37,38,42,0
"LOTTO MAX",327,17,"2015-12-25",11,15,19,34,43,48,49,0
"LOTTO MAX",327,18,"2015-12-25",3,5,14,21,29,33,47,0
"LOTTO MAX",327,19,"2015-12-25",5,12,13,25,26,37,40,0
"LOTTO MAX",327,20,"2015-12-25",14,29,31,41,43,45,49,0
"LOTTO MAX",327,21,"2015-12-25",1,13,14,15,20,29,36,0
"LOTTO MAX",327,22,"2015-12-25",22,24,27,30,37,47,49,0
"LOTTO MAX",327,23,"2015-12-25",7,22,25,30,40,44,49,0
"LOTTO MAX",327,24,"2015-12-25",2,17,19,20,23,34,36,0
"LOTTO MAX",327,25,"2015-12-25",4,6,11,12,18,33,44,0
"LOTTO MAX",327,26,"2015-12-25",11,17,38,40,42,45,49,0
"LOTTO MAX",327,27,"2015-12-25",6,10,19,20,24,25,39,0
"LOTTO MAX",327,28,"2015-12-25",4,7,10,12,27,36,38,0
"LOTTO MAX",327,29,"2015-12-25",10,12,21,25,31,35,37,0
"LOTTO MAX",327,30,"2015-12-25",10,16,27,29,33,39,42,0
"LOTTO MAX",327,31,"2015-12-25",6,16,20,21,22,41,45,0
"LOTTO MAX",327,32,"2015-12-25",2,9,25,30,33,48,49,0
"LOTTO MAX",327,33,"2015-12-25",12,19,22,28,29,39,42,0
"LOTTO MAX",327,34,"2015-12-25",4,9,10,14,24,27,48,0
"LOTTO MAX",327,35,"2015-12-25",1,7,13,21,28,44,48,0
"LOTTO MAX",328,0,"2016-01-01",6,10,13,14,25,41,46,8
"LOTTO MAX",329,0,"2016-01-08",13,15,21,24,25,36,48,10
"LOTTO MAX",330,0,"2016-01-15",7,26,27,31,32,33,42,45
"LOTTO MAX",330,1,"2016-01-15",7,8,17,18,36,37,45,0
"LOTTO MAX",330,2,"2016-01-15",2,4,7,11,15,27,32,0
"LOTTO MAX",330,3,"2016-01-15",3,23,25,27,38,42,44,0
"LOTTO MAX",330,4,"2016-01-15",2,6,13,24,25,27,37,0
"LOTTO MAX",330,5,"2016-01-15",5,12,18,24,27,28,48,0
"LOTTO MAX",330,6,"2016-01-15",2,16,18,21,23,24,41,0
"LOTTO MAX",330,7,"2016-01-15",10,11,17,25,30,41,46,0
"LOTTO MAX",331,0,"2016-01-22",20,21,22,34,42,43,45,1
"LOTTO MAX",331,1,"2016-01-22",12,13,26,39,43,44,48,0
"LOTTO MAX",331,2,"2016-01-22",21,24,30,36,37,39,40,0
"LOTTO MAX",331,3,"2016-01-22",11,16,29,30,36,44,45,0
"LOTTO MAX",331,4,"2016-01-22",3,10,16,19,22,34,37,0
"LOTTO MAX",331,5,"2016-01-22",2,3,8,14,17,22,43,0
"LOTTO MAX",331,6,"2016-01-22",7,16,17,25,27,30,40,0
"LOTTO MAX",331,7,"2016-01-22",12,17,27,30,32,36,38,0
"LOTTO MAX",331,8,"2016-01-22",3,5,14,19,27,31,32,0
"LOTTO MAX",331,9,"2016-01-22",2,3,24,25,26,33,47,0
"LOTTO MAX",331,10,"2016-01-22",4,11,16,18,20,22,42,0
"LOTTO MAX",331,11,"2016-01-22",10,11,17,22,24,30,44,0
"LOTTO MAX",331,12,"2016-01-22",18,21,27,31,37,43,44,0
"LOTTO MAX",331,13,"2016-01-22",1,16,25,32,33,44,47,0
"LOTTO MAX",331,14,"2016-01-22",5,6,17,18,21,34,40,0
"LOTTO MAX",332,0,"2016-01-29",5,11,14,17,28,41,47,46
"LOTTO MAX",332,1,"2016-01-29",2,8,18,20,32,38,46,0
"LOTTO MAX",332,2,"2016-01-29",10,21,25,33,35,41,42,0
"LOTTO MAX",332,3,"2016-01-29",12,18,21,22,32,35,49,0
"LOTTO MAX",332,4,"2016-01-29",7,22,24,25,38,39,40,0
"LOTTO MAX",332,5,"2016-01-29",4,7,9,15,26,37,49,0
"LOTTO MAX",332,6,"2016-01-29",4,6,7,24,28,33,40,0
"LOTTO MAX",332,7,"2016-01-29",5,8,15,24,31,38,46,0
"LOTTO MAX",332,8,"2016-01-29",2,8,17,35,36,40,46,0
"LOTTO MAX",332,9,"2016-01-29",3,4,11,20,21,35,39,0
"LOTTO MAX",332,10,"2016-01-29",16,22,31,33,36,37,47,0
"LOTTO MAX",332,11,"2016-01-29",12,14,15,19,24,27,42,0
"LOTTO MAX",332,12,"2016-01-29",2,13,24,32,34,36,40,0
"LOTTO MAX",332,13,"2016-01-29",4,9,14,16,17,26,39,0
"LOTTO MAX",332,14,"2016-01-29",4,7,9,13,16,26,37,0
"LOTTO MAX",332,15,"2016-01-29",1,2,20,21,32,41,44,0
"LOTTO MAX",332,16,"2016-01-29",1,16,23,30,43,47,49,0
"LOTTO MAX",332,17,"2016-01-29",4,6,8,14,16,37,46,0
"LOTTO MAX",332,18,"2016-01-29",2,4,7,25,34,37,49,0
"LOTTO MAX",332,19,"2016-01-29",11,19,26,30,35,40,49,0
"LOTTO MAX",332,20,"2016-01-29",2,3,10,23,27,30,44,0
"LOTTO MAX",332,21,"2016-01-29",8,18,24,30,32,41,45,0
"LOTTO MAX",332,22,"2016-01-29",12,13,19,29,35,44,47,0
"LOTTO MAX",332,23,"2016-01-29",8,9,22,24,35,39,43,0
"LOTTO MAX",333,0,"2016-02-05",6,7,8,9,17,23,30,18
"LOTTO MAX",333,1,"2016-02-05",4,9,14,27,33,36,48,0
"LOTTO MAX",333,2,"2016-02-05",3,7,15,24,25,35,44,0
"LOTTO MAX",333,3,"2016-02-05",1,12,19,24,25,39,44,0
"LOTTO MAX",333,4,"2016-02-05",5,11,30,32,36,41,43,0
"LOTTO MAX",333,5,"2016-02-05",5,8,10,22,23,36,40,0
"LOTTO MAX",333,6,"2016-02-05",1,8,15,21,22,24,42,0
"LOTTO MAX",333,7,"2016-02-05",21,34,36,37,45,48,49,0
"LOTTO MAX",333,8,"2016-02-05",1,10,14,17,19,20,42,0
"LOTTO MAX",333,9,"2016-02-05",8,9,18,34,36,48,49,0
"LOTTO MAX",333,10,"2016-02-05",1,14,15,20,25,32,43,0
"LOTTO MAX",333,11,"2016-02-05",7,10,18,22,24,27,45,0
"LOTTO MAX",333,12,"2016-02-05",7,9,10,11,14,27,41,0
"LOTTO MAX",333,13,"2016-02-05",2,10,14,32,36,43,44,0
"LOTTO MAX",333,14,"2016-02-05",6,14,25,31,36,37,48,0
"LOTTO MAX",333,15,"2016-02-05",4,12,14,22,24,30,48,0
"LOTTO MAX",333,16,"2016-02-05",7,9,15,16,18,21,48,0
"LOTTO MAX",333,17,"2016-02-05",9,13,15,17,36,39,40,0
"LOTTO MAX",333,18,"2016-02-05",12,15,18,30,32,33,46,0
"LOTTO MAX",333,19,"2016-02-05",7,17,19,29,39,40,42,0
"LOTTO MAX",333,20,"2016-02-05",2,22,34,35,37,41,47,0
"LOTTO MAX",333,21,"2016-02-05",1,8,14,17,23,32,41,0
"LOTTO MAX",333,22,"2016-02-05",5,10,17,18,25,31,46,0
"LOTTO MAX",333,23,"2016-02-05",2,22,27,32,35,39,44,0
"LOTTO MAX",333,24,"2016-02-05",3,12,13,15,20,26,29,0
"LOTTO MAX",333,25,"2016-02-05",1,10,18,22,33,45,48,0
"LOTTO MAX",333,26,"2016-02-05",7,13,20,30,33,38,47,0
"LOTTO MAX",333,27,"2016-02-05",4,8,31,33,39,40,47,0
"LOTTO MAX",333,28,"2016-02-05",7,9,22,29,34,37,45,0
"LOTTO MAX",333,29,"2016-02-05",4,8,26,35,41,46,47,0
"LOTTO MAX",333,30,"2016-02-05",6,15,22,27,30,37,39,0
"LOTTO MAX",333,31,"2016-02-05",2,3,9,17,27,40,41,0
"LOTTO MAX",333,32,"2016-02-05",3,14,19,31,39,42,49,0
"LOTTO MAX",333,33,"2016-02-05",3,4,6,23,24,42,44,0
"LOTTO MAX",334,0,"2016-02-12",19,20,26,31,34,39,48,18
"LOTTO MAX",335,0,"2016-02-19",2,11,20,22,33,40,43,4
"LOTTO MAX",336,0,"2016-02-26",6,9,22,23,36,38,47,12
"LOTTO MAX",336,1,"2016-02-26",13,23,24,30,34,41,44,0
"LOTTO MAX",336,2,"2016-02-26",3,14,17,18,19,20,41,0
"LOTTO MAX",337,0,"2016-03-04",4,14,24,41,42,44,48,26
"LOTTO MAX",337,1,"2016-03-04",15,27,30,35,37,39,48,0
"LOTTO MAX",337,2,"2016-03-04",15,16,25,26,32,33,44,0
"LOTTO MAX",337,3,"2016-03-04",3,9,13,25,34,36,44,0
"LOTTO MAX",337,4,"2016-03-04",1,6,10,43,45,46,49,0
"LOTTO MAX",337,5,"2016-03-04",12,13,16,20,21,27,49,0
"LOTTO MAX",337,6,"2016-03-04",1,7,10,12,26,28,37,0
"LOTTO MAX",337,7,"2016-03-04",4,17,23,34,43,47,48,0
"LOTTO MAX",337,8,"2016-03-04",2,10,25,33,39,45,49,0
"LOTTO MAX",337,9,"2016-03-04",4,10,16,17,28,36,43,0
"LOTTO MAX",338,0,"2016-03-11",9,17,27,30,31,34,42,21
"LOTTO MAX",338,1,"2016-03-11",2,5,9,14,25,27,48,0
"LOTTO MAX",338,2,"2016-03-11",2,9,11,17,18,21,42,0
"LOTTO MAX",338,3,"2016-03-11",9,15,16,20,23,42,44,0
"LOTTO MAX",338,4,"2016-03-11",11,18,21,23,25,37,46,0
"LOTTO MAX",338,5,"2016-03-11",4,18,35,36,41,44,48,0
"LOTTO MAX",338,6,"2016-03-11",2,3,7,18,21,28,42,0
"LOTTO MAX",338,7,"2016-03-11",5,8,9,12,16,17,19,0
"LOTTO MAX",338,8,"2016-03-11",6,10,22,23,37,40,41,0
"LOTTO MAX",338,9,"2016-03-11",2,4,8,28,32,36,46,0
"LOTTO MAX",338,10,"2016-03-11",1,14,22,24,26,41,48,0
"LOTTO MAX",338,11,"2016-03-11",1,7,14,15,32,42,44,0
"LOTTO MAX",338,12,"2016-03-11",10,16,18,20,36,45,46,0
"LOTTO MAX",338,13,"2016-03-11",2,3,13,22,34,37,40,0
"LOTTO MAX",338,14,"2016-03-11",7,20,21,26,31,34,37,0
"LOTTO MAX",338,15,"2016-03-11",3,10,13,14,26,27,48,0
"LOTTO MAX",338,16,"2016-03-11",14,15,21,25,29,37,47,0
"LOTTO MAX",338,17,"2016-03-11",5,16,30,37,38,47,48,0
"LOTTO MAX",338,18,"2016-03-11",8,11,24,43,44,47,48,0
"LOTTO MAX",339,0,"2016-03-18",6,8,15,24,26,39,44,40
"LOTTO MAX",339,1,"2016-03-18",1,4,14,20,24,29,43,0
"LOTTO MAX",339,2,"2016-03-18",6,11,20,27,37,39,44,0
"LOTTO MAX",339,3,"2016-03-18",2,4,8,28,41,42,48,0
"LOTTO MAX",339,4,"2016-03-18",13,21,30,31,34,39,40,0
"LOTTO MAX",339,5,"2016-03-18",2,6,11,13,31,39,41,0
"LOTTO MAX",339,6,"2016-03-18",1,7,10,24,29,32,37,0
"LOTTO MAX",339,7,"2016-03-18",4,6,8,9,11,16,19,0
"LOTTO MAX",339,8,"2016-03-18",8,14,25,27,32,34,48,0
"LOTTO MAX",339,9,"2016-03-18",3,10,18,31,34,36,41,0
"LOTTO MAX",339,10,"2016-03-18",5,13,17,26,32,39,42,0
"LOTTO MAX",339,11,"2016-03-18",2,3,9,14,19,34,35,0
"LOTTO MAX",339,12,"2016-03-18",2,6,7,19,39,45,46,0
"LOTTO MAX",339,13,"2016-03-18",7,8,13,22,35,39,45,0
"LOTTO MAX",339,14,"2016-03-18",7,12,15,24,27,29,36,0
"LOTTO MAX",339,15,"2016-03-18",1,4,11,20,39,40,43,0
"LOTTO MAX",339,16,"2016-03-18",4,6,25,32,37,46,48,0
"LOTTO MAX",339,17,"2016-03-18",3,11,13,14,17,27,35,0
"LOTTO MAX",339,18,"2016-03-18",16,20,27,30,31,43,48,0
"LOTTO MAX",339,19,"2016-03-18",2,3,4,16,18,23,43,0
"LOTTO MAX",339,20,"2016-03-18",7,13,15,20,32,42,44,0
"LOTTO MAX",339,21,"2016-03-18",6,9,16,17,18,38,42,0
"LOTTO MAX",339,22,"2016-03-18",3,19,24,32,40,42,45,0
"LOTTO MAX",339,23,"2016-03-18",3,5,9,22,27,34,38,0
"LOTTO MAX",339,24,"2016-03-18",3,8,16,26,28,39,47,0
"LOTTO MAX",339,25,"2016-03-18",9,19,20,23,26,34,46,0
"LOTTO MAX",339,26,"2016-03-18",2,4,6,28,29,34,39,0
"LOTTO MAX",339,27,"2016-03-18",16,17,20,26,33,37,41,0
"LOTTO MAX",339,28,"2016-03-18",2,10,13,15,17,39,42,0
"LOTTO MAX",339,29,"2016-03-18",2,13,16,19,24,34,45,0
"LOTTO MAX",340,0,"2016-03-25",1,6,15,32,42,45,46,44
"LOTTO MAX",341,0,"2016-04-01",5,6,27,28,31,41,45,12
"LOTTO MAX",342,0,"2016-04-08",9,12,13,14,28,39,41,38
"LOTTO MAX",342,1,"2016-04-08",14,17,19,34,35,38,47,0
"LOTTO MAX",342,2,"2016-04-08",4,5,22,25,32,38,47,0
"LOTTO MAX",342,3,"2016-04-08",5,15,20,27,30,42,46,0
"LOTTO MAX",342,4,"2016-04-08",6,11,13,22,37,39,46,0
"LOTTO MAX",342,5,"2016-04-08",6,10,22,25,39,40,42,0
"LOTTO MAX",342,6,"2016-04-08",21,24,25,37,43,46,49,0
"LOTTO MAX",342,7,"2016-04-08",7,12,28,36,41,42,48,0
"LOTTO MAX",343,0,"2016-04-15",1,9,17,19,25,27,38,44
"LOTTO MAX",344,0,"2016-04-22",13,16,20,35,37,43,49,6
"LOTTO MAX",345,0,"2016-04-29",11,21,22,24,26,36,43,10
"LOTTO MAX",346,0,"2016-05-06",1,8,10,24,26,37,45,47
"LOTTO MAX",346,1,"2016-05-06",5,6,15,19,26,36,44,0
"LOTTO MAX",346,2,"2016-05-06",11,14,15,24,25,26,30,0
"LOTTO MAX",347,0,"2016-05-13",3,6,8,17,21,28,34,2
"LOTTO MAX",348,0,"2016-05-20",16,17,19,22,31,47,49,1
"LOTTO MAX",349,0,"2016-05-27",1,14,16,20,26,32,34,18
"LOTTO MAX",350,0,"2016-06-03",12,21,28,37,40,43,47,11
"LOTTO MAX",351,0,"2016-06-10",5,11,15,26,27,33,39,46
"LOTTO MAX",351,1,"2016-06-10",19,20,22,26,29,35,40,0
"LOTTO MAX",351,2,"2016-06-10",2,7,8,10,13,22,43,0
"LOTTO MAX",352,0,"2016-06-17",1,16,20,29,33,44,46,15
"LOTTO MAX",352,1,"2016-06-17",3,6,23,29,31,37,49,0
"LOTTO MAX",352,2,"2016-06-17",11,15,25,27,39,42,44,0
"LOTTO MAX",352,3,"2016-06-17",5,12,21,30,32,40,44,0
"LOTTO MAX",352,4,"2016-06-17",7,8,11,22,24,30,45,0
"LOTTO MAX",352,5,"2016-06-17",17,18,24,29,33,34,49,0
"LOTTO MAX",353,0,"2016-06-24",2,17,22,24,26,42,48,6
"LOTTO MAX",354,0,"2016-07-01",10,12,14,28,36,39,45,26
"LOTTO MAX",355,0,"2016-07-08",1,8,16,25,30,42,48,28
"LOTTO MAX",356,0,"2016-07-15",19,30,31,36,40,44,49,6
"LOTTO MAX",356,1,"2016-07-15",1,6,7,11,40,41,48,0
"LOTTO MAX",356,2,"2016-07-15",14,15,26,27,32,35,38,0
"LOTTO MAX",357,0,"2016-07-22",9,26,28,32,37,40,45,46
"LOTTO MAX",357,1,"2016-07-22",3,7,16,28,41,47,48,0
"LOTTO MAX",357,2,"2016-07-22",3,16,17,21,30,43,45,0
"LOTTO MAX",357,3,"2016-07-22",16,21,32,36,37,41,43,0
"LOTTO MAX",357,4,"2016-07-22",3,17,26,29,39,44,48,0
"LOTTO MAX",358,0,"2016-07-29",11,15,25,26,39,47,49,30
"LOTTO MAX",358,1,"2016-07-29",2,6,28,29,33,38,39,0
"LOTTO MAX",358,2,"2016-07-29",17,26,28,36,41,46,48,0
"LOTTO MAX",358,3,"2016-07-29",5,12,17,33,36,41,42,0
"LOTTO MAX",358,4,"2016-07-29",1,15,31,38,41,44,46,0
"LOTTO MAX",358,5,"2016-07-29",9,15,24,25,30,36,46,0
"LOTTO MAX",358,6,"2016-07-29",13,23,27,33,37,41,44,0
"LOTTO MAX",358,7,"2016-07-29",2,9,11,23,32,39,44,0
"LOTTO MAX",358,8,"2016-07-29",5,7,15,24,29,31,49,0
"LOTTO MAX",358,9,"2016-07-29",5,9,12,20,21,36,48,0
"LOTTO MAX",358,10,"2016-07-29",5,17,23,24,25,32,36,0
"LOTTO MAX",358,11,"2016-07-29",8,18,23,28,46,48,49,0
"LOTTO MAX",359,0,"2016-08-05",4,6,10,20,40,46,47,39
"LOTTO MAX",359,1,"2016-08-05",5,10,11,12,14,16,24,0
"LOTTO MAX",359,2,"2016-08-05",3,5,13,21,38,39,43,0
"LOTTO MAX",359,3,"2016-08-05",3,5,13,16,23,27,49,0
"LOTTO MAX",359,4,"2016-08-05",1,21,26,28,35,38,45,0
"LOTTO MAX",359,5,"2016-08-05",15,16,20,32,38,46,48,0
"LOTTO MAX",359,6,"2016-08-05",1,2,16,19,29,34,35,0
"LOTTO MAX",359,7,"2016-08-05",3,10,20,33,34,43,47,0
"LOTTO MAX",359,8,"2016-08-05",1,6,18,22,24,30,34,0
"LOTTO MAX",359,9,"2016-08-05",4,5,11,22,23,26,28,0
"LOTTO MAX",359,10,"2016-08-05",17,37,40,42,43,45,47,0
"LOTTO MAX",359,11,"2016-08-05",2,4,7,12,16,35,41,0
"LOTTO MAX",359,12,"2016-08-05",2,17,25,29,32,38,39,0
"LOTTO MAX",359,13,"2016-08-05",9,13,23,25,27,35,46,0
"LOTTO MAX",359,14,"2016-08-05",6,14,22,23,37,42,46,0
"LOTTO MAX",359,15,"2016-08-05",3,13,30,32,35,36,44,0
"LOTTO MAX",359,16,"2016-08-05",5,6,30,33,34,35,43,0
"LOTTO MAX",359,17,"2016-08-05",15,20,22,33,35,37,46,0
"LOTTO MAX",359,18,"2016-08-05",14,16,19,21,28,40,41,0
"LOTTO MAX",359,19,"2016-08-05",2,7,21,28,35,38,39,0
"LOTTO MAX",359,20,"2016-08-05",25,31,35,39,41,43,44,0
"LOTTO MAX",359,21,"2016-08-05",8,17,19,23,25,26,27,0
"LOTTO MAX",359,22,"2016-08-05",1,2,7,10,14,34,37,0
"LOTTO MAX",359,23,"2016-08-05",17,20,23,24,28,33,39,0
"LOTTO MAX",359,24,"2016-08-05",3,10,12,15,18,20,31,0
"LOTTO MAX",359,25,"2016-08-05",6,7,11,22,29,43,45,0
"LOTTO MAX",359,26,"2016-08-05",14,19,22,29,30,38,47,0
"LOTTO MAX",359,27,"2016-08-05",8,9,17,30,31,35,46,0
"LOTTO MAX",359,28,"2016-08-05",8,11,18,21,22,27,43,0
"LOTTO MAX",359,29,"2016-08-05",11,15,23,35,41,44,49,0
"LOTTO MAX",360,0,"2016-08-12",5,7,15,18,19,27,28,25
"LOTTO MAX",360,1,"2016-08-12",1,9,14,15,18,24,34,0
"LOTTO MAX",360,2,"2016-08-12",1,9,11,13,23,25,34,0
"LOTTO MAX",360,3,"2016-08-12",3,7,20,25,26,34,48,0
"LOTTO MAX",360,4,"2016-08-12",19,22,24,37,38,39,48,0
"LOTTO MAX",360,5,"2016-08-12",7,8,26,29,33,46,47,0
"LOTTO MAX",360,6,"2016-08-12",16,17,21,25,37,45,47,0
"LOTTO MAX",360,7,"2016-08-12",1,3,15,16,30,32,34,0
"LOTTO MAX",360,8,"2016-08-12",2,8,18,27,32,38,39,0
"LOTTO MAX",360,9,"2016-08-12",13,15,23,24,28,31,42,0
"LOTTO MAX",360,10,"2016-08-12",12,15,19,24,33,34,47,0
"LOTTO MAX",360,11,"2016-08-12",1,7,12,15,26,32,37,0
"LOTTO MAX",360,12,"2016-08-12",5,10,22,29,35,43,44,0
"LOTTO MAX",360,13,"2016-08-12",1,3,4,29,33,41,49,0
"LOTTO MAX",360,14,"2016-08-12",7,27,29,31,36,47,48,0
"LOTTO MAX",360,15,"2016-08-12",5,12,25,29,36,40,45,0
"LOTTO MAX",360,16,"2016-08-12",12,14,27,32,42,46,49,0
"LOTTO MAX",360,17,"2016-08-12",11,14,18,31,34,35,39,0
"LOTTO MAX",360,18,"2016-08-12",7,17,18,22,24,36,44,0
"LOTTO MAX",360,19,"2016-08-12",3,10,13,15,19,21,47,0
"LOTTO MAX",360,20,"2016-08-12",9,24,27,31,34,43,45,0
"LOTTO MAX",360,21,"2016-08-12",9,15,16,17,35,38,39,0
"LOTTO MAX",360,22,"2016-08-12",6,20,24,29,32,44,48,0
"LOTTO MAX",360,23,"2016-08-12",2,8,9,18,41,46,47,0
"LOTTO MAX",360,24,"2016-08-12",7,8,25,32,37,39,45,0
"LOTTO MAX",360,25,"2016-08-12",5,7,19,32,35,39,47,0
"LOTTO MAX",360,26,"2016-08-12",5,7,15,17,26,42,47,0
"LOTTO MAX",360,27,"2016-08-12",12,14,22,25,30,33,39,0
"LOTTO MAX",360,28,"2016-08-12",9,21,28,34,41,43,48,0
"LOTTO MAX",360,29,"2016-08-12",2,3,12,14,17,39,47,0
"LOTTO MAX",360,30,"2016-08-12",4,6,10,12,14,32,33,0
"LOTTO MAX",360,31,"2016-08-12",1,2,5,14,19,22,44,0
"LOTTO MAX",360,32,"2016-08-12",3,14,22,25,33,36,37,0
"LOTTO MAX",360,33,"2016-08-12",9,18,28,36,37,39,47,0
"LOTTO MAX",360,34,"2016-08-12",2,8,15,24,26,34,35,0
"LOTTO MAX",360,35,"2016-08-12",1,17,28,32,34,46,47,0
"LOTTO MAX",360,36,"2016-08-12",7,11,13,22,33,35,47,0
"LOTTO MAX",360,37,"2016-08-12",3,6,12,27,34,44,48,0
"LOTTO MAX",360,38,"2016-08-12",1,3,22,34,35,47,49,0
"LOTTO MAX",360,39,"2016-08-12",1,4,22,23,30,39,41,0
"LOTTO MAX",360,40,"2016-08-12",2,3,5,18,25,35,45,0
